master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12_x,total_of_purchases,total_expenditure,Recency,Frequency,MonetaryValue,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,Value Segment,RFM Customer Segments,interested_in_categories_12_y
3f6d1e4e-ee0d-11e9-9346-000d3a38a36f,Android App,Offline,2019-02-18,2020-05-11,2020-10-29,2020-05-11,10,2,132.38,2406.4,"[COCUK, AKTIFSPOR]",12,2538.78,1215,1,2538.78,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, AKTIFSPOR]"
ac601c38-b1b6-11e9-89fa-000d3a38a36f,Ios App,Offline,2019-07-18,2020-02-07,2020-05-24,2020-02-07,2,3,247.71,252.98,[COCUK],5,500.69,1309,1,500.69,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
6635a6b2-ff07-11e9-a5e8-000d3a38a36f,Mobile,Offline,2019-03-18,2020-05-08,2019-11-08,2020-05-08,1,4,269.95,29.99,"[COCUK, AKTIFSPOR]",5,299.94,1218,1,299.94,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, AKTIFSPOR]"
6eec9da2-3d4a-11ea-9e19-000d3a38a36f,Android App,Android App,2019-07-09,2020-05-06,2020-05-06,2019-07-09,1,1,79.99,245.97,"[AKTIFCOCUK, COCUK]",2,325.96,1220,1,325.96,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK]"
e0a6a126-5bd7-11ea-af0c-000d3a38a36f,Android App,Android App,2020-01-31,2020-04-11,2020-04-11,2020-01-31,2,1,119.98,359.93,"[AKTIFCOCUK, COCUK, KADIN]",3,479.91,1245,1,479.91,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK, KADIN]"
57fd74a4-b577-11ea-a78c-000d3a38a36f,Android App,Offline,2020-06-23,2020-05-10,2020-08-26,2020-05-10,2,1,109.99,389.95,"[ERKEK, KADIN, AKTIFSPOR]",3,499.94,1216,1,499.94,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN, AKTIFSPOR]"
02061982-a940-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-11-15,2020-04-09,2017-11-13,2020-04-09,4,3,1003.94,329.94,"[COCUK, KADIN]",7,1333.88,1247,1,1333.88,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, KADIN]"
6c0d76c0-2808-11eb-8a9b-000d3a38a36f,Mobile,Mobile,2019-12-31,2020-01-12,2020-01-12,2020-11-16,1,2,159.98,229.98,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",3,389.96,1335,1,389.96,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
d68e8178-a475-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-01-05,2020-03-12,2020-03-12,2019-07-16,1,2,169.97,139.99,[ERKEK],3,309.96000000000004,1275,1,309.96000000000004,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
b8e5713e-4bca-11ea-a626-000d3a38a36f,Desktop,Desktop,2019-03-12,2020-03-06,2020-03-06,2019-03-12,1,1,119.99,397.98,"[ERKEK, AKTIFSPOR]",2,517.97,1281,1,517.97,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, AKTIFSPOR]"
28f9dc0c-abc7-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-01-30,2020-03-12,2020-04-26,2020-03-12,2,2,220.48,166.98,[ERKEK],4,387.46,1275,1,387.46,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
0e82ff9e-51b6-11ea-a243-000d3a38a36f,Ios App,Offline,2019-05-12,2020-05-10,2020-04-21,2020-05-10,1,2,571.66,261.96,"[ERKEK, COCUK]",3,833.6199999999999,1216,1,833.6199999999999,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, COCUK]"
86bc0a1a-afb2-11e9-9757-000d3a38a36f,Mobile,Mobile,2017-06-19,2020-01-07,2020-01-07,2019-11-12,13,1,269.97,1384.82,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",14,1654.79,1340,1,1654.79,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
b718ae36-2832-11ea-a043-000d3a38a36f,Ios App,Ios App,2014-09-28,2020-04-08,2020-04-08,2019-06-10,8,2,529.84,1787.32,"[AKTIFCOCUK, COCUK]",10,2317.16,1248,1,2317.16,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK]"
be07f8f0-161b-11eb-8d74-000d3a38a36f,Android App,Offline,2020-10-24,2020-05-11,2020-10-24,2020-05-11,1,1,100.49,389.95,"[AKTIFCOCUK, COCUK]",2,490.44,1215,1,490.44,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK]"
9e6477a2-afe3-11e9-9757-000d3a38a36f,Android App,Desktop,2019-02-24,2020-01-07,2020-01-07,2019-02-24,2,1,69.99,251.98,[ERKEK],3,321.96999999999997,1340,1,321.96999999999997,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
5c73199c-4a21-11ea-b0b1-000d3a38a36f,Mobile,Mobile,2019-09-09,2020-04-12,2020-04-12,2019-12-18,1,2,222.97,77.99,[AKTIFCOCUK],3,300.96,1244,1,300.96,1,3,1,5,Low-Value,At Risk Customers,[AKTIFCOCUK]
f12df308-aff9-11e9-9757-000d3a38a36f,Android App,Android App,2020-02-29,2020-05-12,2020-05-12,2020-02-29,4,1,70.49,284.95,[COCUK],5,355.44,1214,1,355.44,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
6a8a8408-ee09-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-13,2020-05-06,2020-05-06,2019-10-13,2,1,49.99,488.96,"[AKTIFCOCUK, AKTIFSPOR]",3,538.9499999999999,1220,1,538.9499999999999,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, AKTIFSPOR]"
5b58dea6-ae05-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-10-10,2020-05-09,2018-10-10,2020-05-09,1,1,75.97,229.0,[ERKEK],2,304.97,1217,1,304.97,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
b49613e6-a7d7-11e9-a2fc-000d3a38a36f,Android App,Offline,2015-05-27,2020-04-06,2020-05-19,2020-04-06,6,2,91.98,569.88,[COCUK],8,661.86,1250,1,661.86,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
0bbee1a8-abb0-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-01-14,2020-04-06,2020-04-06,2020-08-02,2,1,100.49,176.99,[AKTIFCOCUK],3,277.48,1250,1,277.48,1,3,1,5,Low-Value,At Risk Customers,[AKTIFCOCUK]
6db13a84-aad7-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2016-03-12,2020-05-11,2020-05-11,2019-03-03,2,1,39.99,213.97,"[ERKEK, KADIN]",3,253.96,1215,1,253.96,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN]"
4b26d7c2-ad4c-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-10-08,2020-01-07,2020-06-15,2020-01-07,2,2,100.48,353.95,"[COCUK, AKTIFSPOR]",4,454.43,1340,1,454.43,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, AKTIFSPOR]"
d80266ec-97fd-11ea-9d91-000d3a38a36f,Mobile,Offline,2020-05-15,2020-01-10,2020-05-15,2020-01-10,1,1,175.73,201.98,"[ERKEK, KADIN]",2,377.71,1337,1,377.71,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN]"
379d0e1e-a6ae-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-03-12,2020-04-07,2019-07-10,2020-04-07,3,4,244.95,284.95,"[ERKEK, COCUK]",7,529.9,1249,1,529.9,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, COCUK]"
d0b0f570-1ea4-11ea-aa32-000d3a38a36f,Mobile,Mobile,2019-08-11,2020-03-08,2020-03-08,2019-08-11,3,1,159.99,591.43,[ERKEK],4,751.42,1279,1,751.42,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
b4bad5f4-aa03-11e9-a2fc-000d3a38a36f,Ios App,Offline,2020-09-07,2020-05-09,2020-09-07,2020-05-09,1,1,149.99,160.99,"[ERKEK, AKTIFSPOR]",2,310.98,1217,1,310.98,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, AKTIFSPOR]"
41505358-ee07-11e9-9346-000d3a38a36f,Mobile,Mobile,2019-12-10,2020-04-10,2020-04-10,2020-06-18,3,1,219.62,554.88,"[AKTIFCOCUK, ERKEK, KADIN]",4,774.5,1246,1,774.5,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, ERKEK, KADIN]"
d8688d1e-b108-11e9-9757-000d3a38a36f,Mobile,Offline,2019-09-05,2020-04-07,2019-09-05,2020-04-07,1,2,69.98,191.98,[COCUK],3,261.96,1249,1,261.96,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
b92e3ee6-d609-11e9-93bc-000d3a38a36f,Ios App,Ios App,2019-01-08,2020-03-11,2020-03-11,2019-01-08,6,1,39.99,890.9,[ERKEK],7,930.89,1276,1,930.89,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
79478fb2-543f-11ea-b1db-000d3a38a36f,Mobile,Mobile,2020-01-23,2020-05-06,2020-05-06,2020-01-23,2,1,152.98,159.96,"[COCUK, AKTIFSPOR]",3,312.94,1220,1,312.94,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, AKTIFSPOR]"
fa129bda-1193-11ea-846f-000d3a38a36f,Mobile,Mobile,2019-09-11,2020-01-12,2020-01-12,2019-09-11,1,1,79.99,89.99,[COCUK],2,169.98,1335,1,169.98,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
0e74dd3a-aa34-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-04-29,2020-04-12,2017-04-29,2020-04-12,1,2,160.47,99.99,[ERKEK],3,260.46,1244,1,260.46,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
79f4fb56-ad01-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-06-06,2020-02-08,2018-06-06,2020-02-08,1,3,209.97,99.89,"[COCUK, KADIN]",4,309.86,1308,1,309.86,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, KADIN]"
d804782c-fe4e-11e9-a5e8-000d3a38a36f,Desktop,Offline,2019-03-11,2020-04-06,2019-03-11,2020-04-06,1,1,70.49,45.49,[ERKEK],2,115.97999999999999,1250,1,115.97999999999999,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
31d0f1c6-ac16-11ea-b736-000d3a38a36f,Android App,Offline,2020-11-06,2020-05-07,2020-11-06,2020-05-07,1,1,50.49,19.99,"[COCUK, KADIN]",2,70.48,1219,1,70.48,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, KADIN]"
ce9fd4d2-1255-11ea-a001-000d3a38a36f,Android App,Mobile,2019-10-11,2020-04-06,2020-04-06,2020-05-03,2,3,560.7,516.44,"[ERKEK, KADIN]",5,1077.14,1250,1,1077.14,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN]"
0ba8aa2e-a970-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2016-01-01,2020-03-10,2020-03-10,2019-02-05,6,1,99.99,949.1,"[AKTIFCOCUK, COCUK]",7,1049.09,1277,1,1049.09,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK]"
c7aec2b6-a548-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-06-29,2020-02-12,2020-03-27,2020-02-12,1,2,220.47,182.95,[COCUK],3,403.41999999999996,1304,1,403.41999999999996,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
a7a26824-ff20-11e9-a5e8-000d3a38a36f,Ios App,Ios App,2019-01-09,2020-01-07,2020-01-07,2019-01-09,2,1,49.99,1098.97,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",3,1148.96,1340,1,1148.96,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
217ec300-adb3-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2018-01-23,2020-02-07,2020-02-07,2020-06-26,5,5,590.92,757.94,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",10,1348.8600000000001,1309,1,1348.8600000000001,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]"
a3e97502-9e26-11e9-9897-000d3a38a36f,Desktop,Offline,2014-07-18,2020-04-12,2016-02-27,2020-04-12,2,1,219.98,169.98,[ERKEK],3,389.96,1244,1,389.96,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
08135bac-aa3d-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-01-05,2020-05-07,2017-01-05,2020-05-07,1,2,478.71,129.99,[ERKEK],3,608.7,1219,1,608.7,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
4c12917a-d697-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-28,2020-04-06,2020-04-06,2020-03-01,1,2,469.95,249.97,"[AKTIFCOCUK, AKTIFSPOR]",3,719.92,1250,1,719.92,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, AKTIFSPOR]"
f785efba-3aa2-11ea-835a-000d3a38a36f,Desktop,Desktop,2019-03-08,2020-02-09,2020-02-09,2019-03-08,1,1,29.99,204.95,"[AKTIFCOCUK, COCUK, KADIN]",2,234.94,1307,1,234.94,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK, KADIN]"
eb74d11e-8cb9-11ea-8f41-000d3a38a36f,Android App,Offline,2020-11-05,2020-04-06,2020-11-05,2020-04-06,1,1,69.99,67.49,[COCUK],2,137.48,1250,1,137.48,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
ac8b018c-a7cf-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-05-17,2020-04-08,2015-05-17,2020-04-08,1,1,75.73,201.68,"[ERKEK, KADIN]",2,277.41,1248,1,277.41,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN]"
b7504d58-a6ca-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-02,2020-02-09,2020-02-09,2020-02-07,1,2,109.98,44.98,[COCUK],3,154.96,1307,1,154.96,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
a2b647fe-b128-11e9-9757-000d3a38a36f,Ios App,Offline,2018-09-12,2020-02-11,2020-09-22,2020-02-11,2,2,504.11,172.08,"[AKTIFCOCUK, ERKEK]",4,676.19,1305,1,676.19,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, ERKEK]"
aaf50258-1477-11eb-8ffc-000d3a38a36f,Mobile,Mobile,2020-07-13,2020-01-12,2020-01-12,2020-10-22,1,2,180.48,122.98,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",3,303.46,1335,1,303.46,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
dfbade48-afbc-11e9-9757-000d3a38a36f,Desktop,Desktop,2019-01-20,2020-03-06,2020-03-06,2019-08-03,2,1,129.99,263.95,[COCUK],3,393.94,1281,1,393.94,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
ec2952c8-f138-11e9-9346-000d3a38a36f,Android App,Offline,2019-10-16,2020-02-11,2020-03-26,2020-02-11,2,3,240.7,343.95,"[AKTIFCOCUK, AKTIFSPOR]",5,584.65,1305,1,584.65,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, AKTIFSPOR]"
0175d8d8-1cf7-11ea-a490-000d3a38a36f,Android App,Android App,2019-10-31,2020-04-07,2020-04-07,2019-10-31,1,1,299.98,49.99,[ERKEK],2,349.97,1249,1,349.97,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
b626041c-5431-11ea-b1db-000d3a38a36f,Android App,Android App,2020-01-17,2020-02-06,2020-02-06,2020-01-17,1,1,109.99,127.99,[ERKEK],2,237.98,1310,1,237.98,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
554a9508-b0bd-11e9-9757-000d3a38a36f,Mobile,Mobile,2019-04-23,2020-04-09,2020-04-09,2019-10-31,2,1,59.98,259.89,[ERKEK],3,319.87,1247,1,319.87,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
13a14cd2-b13f-11e9-9757-000d3a38a36f,Mobile,Offline,2019-05-29,2020-05-07,2019-05-29,2020-05-07,2,1,369.72,219.8,"[ERKEK, COCUK, KADIN]",3,589.52,1219,1,589.52,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, COCUK, KADIN]"
5e19c78e-a1a5-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-24,2020-03-06,2020-03-06,2019-02-24,2,1,169.97,288.38,[ERKEK],3,458.35,1281,1,458.35,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
c6b07430-a0da-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-02-13,2020-05-08,2020-12-05,2020-05-08,1,4,281.93,102.98,"[COCUK, KADIN]",5,384.91,1218,1,384.91,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, KADIN]"
7e9d1e52-aab0-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-03-17,2020-05-07,2018-03-17,2020-05-07,2,2,59.98,199.96,"[ERKEK, KADIN]",4,259.94,1219,1,259.94,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN]"
87d022d6-b04f-11e9-9757-000d3a38a36f,Android App,Offline,2019-03-21,2020-05-08,2019-07-04,2020-05-08,2,4,469.91,857.73,"[ERKEK, COCUK, KADIN]",6,1327.64,1218,1,1327.64,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, COCUK, KADIN]"
6c135abe-b04e-11e9-9757-000d3a38a36f,Android App,Android App,2020-09-02,2020-03-08,2020-03-08,2020-09-02,1,1,365.69,165.98,"[AKTIFCOCUK, ERKEK]",2,531.67,1279,1,531.67,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, ERKEK]"
d3aecb06-1abe-11ea-98d5-000d3a38a36f,Android App,Android App,2019-11-23,2020-01-10,2020-01-10,2019-11-25,1,2,164.97,199.98,"[ERKEK, KADIN]",3,364.95,1337,1,364.95,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN]"
64edf7b6-f7c6-11e9-841e-000d3a38a36f,Ios App,Offline,2019-01-12,2020-02-08,2020-07-03,2020-02-08,4,2,293.72,802.91,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",6,1096.63,1308,1,1096.63,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
0bce7730-6b9f-11ea-9c62-000d3a38a36f,Android App,Offline,2020-03-20,2020-03-07,2020-04-16,2020-03-07,3,1,203.72,466.95,"[ERKEK, KADIN, AKTIFSPOR]",4,670.67,1280,1,670.67,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN, AKTIFSPOR]"
dd35271e-b124-11e9-9757-000d3a38a36f,Mobile,Offline,2019-05-20,2020-04-07,2019-05-20,2020-04-07,1,2,123.47,49.99,[COCUK],3,173.46,1249,1,173.46,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
e65c7320-a548-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-06-29,2020-01-09,2020-01-09,2020-08-14,3,2,386.69,449.76,"[ERKEK, COCUK, AKTIFSPOR]",5,836.45,1338,1,836.45,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, COCUK, AKTIFSPOR]"
a00e6730-fa60-11e9-b138-000d3a38a36f,Android App,Android App,2019-10-29,2020-01-07,2020-01-07,2019-10-29,1,1,237.97,279.96,"[ERKEK, COCUK, KADIN]",2,517.93,1340,1,517.93,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, COCUK, KADIN]"
be927d46-d692-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-28,2020-04-07,2020-04-07,2019-08-28,2,1,89.99,324.97,[ERKEK],3,414.96000000000004,1249,1,414.96000000000004,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
3520bd1a-aeca-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-04-15,2020-05-06,2020-05-06,2019-11-19,2,1,159.98,339.96,"[ERKEK, AKTIFSPOR]",3,499.93999999999994,1220,1,499.93999999999994,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, AKTIFSPOR]"
ec486230-9db4-11e9-9897-000d3a38a36f,Android App,Offline,2019-03-03,2020-05-06,2019-04-03,2020-05-06,1,7,1288.74,239.98,[ERKEK],8,1528.72,1220,1,1528.72,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
5d771322-b032-11e9-9757-000d3a38a36f,Android App,Android App,2019-01-19,2020-02-12,2020-02-12,2019-02-20,14,1,59.99,2037.85,[ERKEK],15,2097.8399999999997,1304,1,2097.8399999999997,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
fc377216-5bd3-11ea-b4cf-000d3a38a36f,Android App,Android App,2020-02-19,2020-04-11,2020-04-11,2020-08-07,2,2,350.89,309.98,"[ERKEK, AKTIFSPOR]",4,660.87,1245,1,660.87,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, AKTIFSPOR]"
895af56a-5b92-11ea-9caa-000d3a38a36f,Android App,Offline,2020-01-30,2020-05-10,2020-06-30,2020-05-10,4,4,193.46,80.96,[COCUK],8,274.42,1216,1,274.42,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
d88ef504-42d9-11ea-8b43-000d3a38a36f,Ios App,Ios App,2019-06-10,2020-03-11,2020-03-11,2020-01-03,4,3,420.47,1009.28,[AKTIFCOCUK],7,1429.75,1276,1,1429.75,1,3,1,5,Low-Value,At Risk Customers,[AKTIFCOCUK]
d2e039ec-53d7-11ea-94d4-000d3a38a36f,Android App,Offline,2019-09-12,2020-02-07,2020-09-04,2020-02-07,2,2,304.96,155.98,"[COCUK, AKTIFSPOR]",4,460.93999999999994,1309,1,460.93999999999994,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, AKTIFSPOR]"
1c01674e-9fc0-11e9-a2fc-000d3a38a36f,Android App,Offline,2014-11-09,2020-05-06,2020-04-24,2020-05-06,2,2,359.97,401.93,[ERKEK],4,761.9000000000001,1220,1,761.9000000000001,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
4f6178bc-aef8-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-11-23,2020-02-11,2020-02-11,2019-09-16,3,1,69.99,394.95,[COCUK],4,464.94,1305,1,464.94,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
8de2a13c-a837-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-09-22,2020-05-08,2020-09-06,2020-05-08,2,2,209.96,115.48,"[ERKEK, AKTIFSPOR]",4,325.44,1218,1,325.44,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, AKTIFSPOR]"
1026ddd2-5b4a-11ea-a442-000d3a38a36f,Android App,Android App,2020-02-16,2020-01-11,2020-01-11,2020-02-16,2,1,80.49,457.97,[ERKEK],3,538.46,1336,1,538.46,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
c9bdbd44-8762-11ea-ace9-000d3a38a36f,Android App,Android App,2020-05-14,2020-04-10,2020-04-10,2020-06-14,2,1,89.99,109.98,[AKTIFCOCUK],3,199.97,1246,1,199.97,1,3,1,5,Low-Value,At Risk Customers,[AKTIFCOCUK]
47ebe236-f433-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-21,2020-04-09,2020-04-09,2019-10-27,2,2,139.98,349.96,"[COCUK, KADIN, AKTIFSPOR]",4,489.93999999999994,1247,1,489.93999999999994,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, KADIN, AKTIFSPOR]"
6e041b36-b1b3-11e9-89fa-000d3a38a36f,Android App,Android App,2019-07-18,2020-05-12,2020-05-12,2019-02-10,2,2,179.98,323.94,[COCUK],4,503.91999999999996,1214,1,503.91999999999996,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
2f74ec0a-c838-11ea-8ddc-000d3a38a36f,Desktop,Desktop,2020-07-17,2020-05-12,2020-05-12,2020-07-17,4,1,299.99,860.3,"[ERKEK, AKTIFSPOR]",5,1160.29,1214,1,1160.29,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, AKTIFSPOR]"
de55c558-f117-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-26,2020-05-12,2020-05-12,2020-10-07,6,1,271.46,1102.04,"[ERKEK, KADIN, AKTIFSPOR]",7,1373.5,1214,1,1373.5,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, KADIN, AKTIFSPOR]"
23b9e4da-2e08-11ea-9ad5-000d3a38a36f,Android App,Android App,2019-03-17,2020-05-10,2020-05-10,2020-02-16,5,5,1060.46,970.71,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",10,2031.17,1216,1,2031.17,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
fccf2a48-5453-11ea-b1db-000d3a38a36f,Ios App,Ios App,2020-01-19,2020-03-06,2020-03-06,2020-01-19,1,1,139.99,59.99,[COCUK],2,199.98000000000002,1281,1,199.98000000000002,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
0457c796-b046-11e9-9757-000d3a38a36f,Android App,Offline,2019-11-28,2020-01-07,2019-11-28,2020-01-07,1,1,140.48,277.48,"[AKTIFCOCUK, COCUK]",2,417.96000000000004,1340,1,417.96000000000004,1,3,1,5,Low-Value,At Risk Customers,"[AKTIFCOCUK, COCUK]"
d533a674-a7da-11e9-a2fc-000d3a38a36f,Desktop,Offline,2016-02-29,2020-02-08,2016-02-29,2020-02-08,1,1,49.99,49.99,[COCUK],2,99.98,1308,1,99.98,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
4c3f4ec2-b0e0-11e9-9757-000d3a38a36f,Mobile,Mobile,2019-09-14,2020-03-10,2020-03-10,2019-09-14,2,1,184.98,321.19,[COCUK],3,506.16999999999996,1277,1,506.16999999999996,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
43ed0660-a26c-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-12-03,2020-05-11,2020-05-11,2020-02-14,3,5,766.92,839.91,"[COCUK, KADIN]",8,1606.83,1215,1,1606.83,1,3,1,5,Low-Value,At Risk Customers,"[COCUK, KADIN]"
5efd8e92-dddc-11e9-a848-000d3a38a36f,Android App,Offline,2019-09-22,2020-05-11,2020-06-18,2020-05-11,2,2,280.48,169.99,[ERKEK],4,450.47,1215,1,450.47,1,3,1,5,Low-Value,At Risk Customers,[ERKEK]
eda2d52c-1b93-11ea-ac4f-000d3a38a36f,Android App,Android App,2014-04-20,2020-02-10,2020-02-10,2019-07-29,12,1,69.99,1550.15,"[ERKEK, AKTIFSPOR]",13,1620.14,1306,1,1620.14,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, AKTIFSPOR]"
6f6d666e-5b07-11ea-b76a-000d3a38a36f,Android App,Android App,2020-02-14,2020-02-10,2020-02-10,2020-02-14,2,1,100.49,141.98,"[ERKEK, COCUK]",3,242.46999999999997,1306,1,242.46999999999997,1,3,1,5,Low-Value,At Risk Customers,"[ERKEK, COCUK]"
fe4a373e-00b9-11ea-a5e8-000d3a38a36f,Android App,Android App,2019-06-11,2020-02-11,2020-02-11,2020-03-07,1,2,160.48,543.2,[COCUK],3,703.6800000000001,1305,1,703.6800000000001,1,3,1,5,Low-Value,At Risk Customers,[COCUK]
