,master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12_x,total_of_purchases,total_expenditure,Recency,Frequency,MonetaryValue,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,Value Segment,RFM Customer Segments,interested_in_categories_12_y
5393,57c78fc8-abfb-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-05-03,2021-01-28,2018-05-03,2021-01-28,1.0,5,392.65,49.99,"[ERKEK, COCUK, KADIN]",6.0,442.64,953,1,442.64,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN]"
5394,2216337a-1947-11ea-b6a2-000d3a38a36f,Mobile,Mobile,2017-07-31,2021-05-25,2021-05-25,2020-11-07,8.5,2,150.48,2975.61,[KADIN],10.5,3126.09,836,1,3126.09,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
5395,f3b284d8-a5a2-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2018-08-09,2021-07-05,2021-07-05,2020-08-22,8.5,5,1080.65,2502.04,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",13.5,3582.69,795,1,3582.69,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
5396,43939a66-9759-11ea-a9c8-000d3a38a36f,Ios App,Offline,2020-12-05,2020-07-16,2020-12-05,2020-07-16,1.0,2,24.97,275.98,"[ERKEK, KADIN]",3.0,300.95000000000005,1149,1,300.95000000000005,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
5397,c6648830-a301-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-22,2020-12-19,2020-12-19,2019-03-22,8.0,1,69.99,1029.46,"[ERKEK, KADIN, AKTIFSPOR]",9.0,1099.45,993,1,1099.45,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
5398,366e5816-52fe-11ea-9ade-000d3a38a36f,Android App,Android App,2020-03-02,2021-05-17,2021-05-17,2020-03-02,7.0,1,190.74,1518.72,[KADIN],8.0,1709.46,844,1,1709.46,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
5399,1f7b9ff2-533e-11ea-acd3-000d3a38a36f,Mobile,Offline,2019-12-19,2020-09-26,2020-07-05,2020-09-26,1.0,3,535.41,287.97,"[ERKEK, KADIN, AKTIFSPOR]",4.0,823.38,1077,1,823.38,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
5400,23a936fe-b0c1-11e9-9757-000d3a38a36f,Desktop,Desktop,2019-04-24,2021-02-18,2021-02-18,2019-11-21,2.0,2,109.98,179.98,[KADIN],4.0,289.96,932,1,289.96,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
5401,2ba60f72-94f4-11ea-85df-000d3a38a36f,Android App,Android App,2020-07-03,2021-05-19,2021-05-19,2020-11-22,3.0,2,308.95,713.94,[KADIN],5.0,1022.8900000000001,842,1,1022.8900000000001,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
5402,b4b28884-12fb-11ea-a001-000d3a38a36f,Desktop,Desktop,2019-05-03,2021-02-03,2021-02-03,2020-02-11,2.0,2,149.98,389.11,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",4.0,539.09,947,1,539.09,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
5403,1d4daa28-b216-11e9-89fa-000d3a38a36f,Desktop,Desktop,2019-07-26,2021-01-30,2021-01-30,2020-11-16,2.0,3,485.43,241.96,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",5.0,727.39,951,1,727.39,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
5404,7bb50fd2-a502-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2016-11-20,2020-11-12,2020-11-12,2019-03-28,8.5,2,429.88,2139.79,[KADIN],10.5,2569.67,1030,1,2569.67,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
5405,944a8a7c-a8cc-11e9-a2fc-000d3a38a36f,Desktop,Offline,2016-11-05,2021-05-28,2016-11-05,2021-05-28,1.0,1,79.99,149.99,[KADIN],2.0,229.98000000000002,833,1,229.98000000000002,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
5406,28acecbc-aa64-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-10-31,2020-07-11,2017-10-31,2020-07-11,1.0,1,190.74,80.99,[KADIN],2.0,271.73,1154,1,271.73,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
5407,e3f559a4-a8fd-11e9-a2fc-000d3a38a36f,Desktop,Offline,2019-03-21,2021-01-22,2020-10-26,2021-01-22,1.0,4,860.67,269.89,"[ERKEK, KADIN, AKTIFSPOR]",5.0,1130.56,959,1,1130.56,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
5408,9d1485d4-b09e-11e9-9757-000d3a38a36f,Ios App,Offline,2019-06-04,2021-02-15,2020-08-09,2021-02-15,3.0,8,805.09,301.97,[KADIN],11.0,1107.06,935,1,1107.06,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
5409,9e12957c-297d-11ea-b87a-000d3a38a36f,Android App,Android App,2019-07-14,2021-03-13,2021-03-13,2019-12-29,3.0,4,589.95,543.95,"[ERKEK, KADIN]",7.0,1133.9,909,1,1133.9,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
5410,568e472e-9fb1-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-10-25,2021-02-03,2019-11-29,2021-02-03,2.0,1,135.98,174.98,[KADIN],3.0,310.96,947,1,310.96,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
5411,2f7e8932-bd38-11ea-aa61-000d3a38a36f,Ios App,Ios App,2020-03-07,2020-09-29,2020-09-29,2020-03-07,7.0,1,100.73,566.93,"[ERKEK, KADIN]",8.0,667.66,1074,1,667.66,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
5412,5d394b48-948c-11ea-85df-000d3a38a36f,Android App,Android App,2020-08-05,2021-05-22,2021-05-22,2021-05-20,6.0,1,186.97,1085.29,"[KADIN, AKTIFSPOR]",7.0,1272.26,839,1,1272.26,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
5413,bfe4d65a-2136-11ea-9618-000d3a38a36f,Ios App,Ios App,2019-08-21,2021-02-21,2021-02-21,2019-08-21,2.0,1,99.99,259.98,"[KADIN, AKTIFSPOR]",3.0,359.97,929,1,359.97,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
5414,0e711cf0-fbfe-11ea-9564-000d3a38a36f,Ios App,Ios App,2020-09-20,2021-05-22,2021-05-22,2020-09-20,1.0,2,225.71,74.9,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",3.0,300.61,839,1,300.61,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
5415,7062050a-64ff-11ea-a507-000d3a38a36f,Android App,Android App,2020-03-13,2020-12-11,2020-12-11,2020-07-17,2.0,1,90.49,688.96,"[ERKEK, KADIN, AKTIFSPOR]",3.0,779.45,1001,1,779.45,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
5416,770b879e-11dc-11ea-b630-000d3a38a36f,Mobile,Mobile,2020-11-24,2021-05-18,2021-05-18,2020-11-24,3.0,1,199.99,575.23,"[ERKEK, KADIN]",4.0,775.22,843,1,775.22,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
5417,23a01d76-3ec3-11eb-806e-000d3a38a36f,Android App,Android App,2019-03-16,2021-04-04,2021-04-04,2021-01-18,8.5,9,800.01,1650.79,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",17.5,2450.8,887,1,2450.8,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
5418,0e370b94-d60e-11e9-93bc-000d3a38a36f,Android App,Android App,2019-06-08,2020-10-06,2020-10-06,2019-06-08,4.0,1,99.99,1073.89,"[KADIN, AKTIFSPOR]",5.0,1173.88,1067,1,1173.88,2,3,1,6,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
5419,59566560-6579-11eb-add3-000d3a38a36f,Android App,Android App,2021-02-02,2021-05-03,2021-05-03,2021-02-02,1.0,1,111.86,119.99,"[ERKEK, KADIN, AKTIFSPOR]",2.0,231.85,858,1,231.85,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
5420,a6a0638e-9ec9-11e9-9897-000d3a38a36f,Android App,Offline,2017-05-30,2020-12-18,2020-01-05,2020-12-18,3.0,4,175.95,724.87,"[ERKEK, KADIN, AKTIFSPOR]",7.0,900.8199999999999,994,1,900.8199999999999,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
5421,72f500c2-a797-11e9-a2fc-000d3a38a36f,Android App,Android App,2014-11-17,2020-08-27,2020-08-27,2019-12-02,5.0,1,52.99,600.9,"[AKTIFCOCUK, ERKEK, KADIN]",6.0,653.89,1107,1,653.89,2,3,1,6,Low-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, KADIN]"
5422,08a1283c-2a36-11ea-99b3-000d3a38a36f,Mobile,Mobile,2019-02-23,2021-04-05,2021-04-05,2019-12-25,2.0,2,299.96,623.29,[KADIN],4.0,923.25,886,1,923.25,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
5423,d07eaaac-a91a-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-03-02,2021-03-28,2021-03-28,2019-06-06,8.5,1,49.99,1333.73,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",9.5,1383.72,894,1,1383.72,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
5424,6a0b2fa2-9a32-11ea-a274-000d3a38a36f,Android App,Android App,2020-05-28,2021-05-23,2021-05-23,2020-12-21,8.5,1,218.49,1509.33,"[ERKEK, KADIN, AKTIFSPOR]",9.5,1727.82,838,1,1727.82,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
5425,b650d884-3619-11eb-a48e-000d3a38a36f,Ios App,Ios App,2018-05-29,2020-11-12,2020-11-12,2020-04-12,5.0,1,330.4,973.29,"[KADIN, AKTIFSPOR]",6.0,1303.69,1030,1,1303.69,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
5426,860f377e-5b31-11ea-a2b1-000d3a38a36f,Android App,Android App,2020-01-23,2021-01-18,2021-01-18,2020-11-16,1.0,2,230.73,161.99,"[AKTIFCOCUK, KADIN]",3.0,392.72,963,1,392.72,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN]"
5427,050be308-a136-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-18,2021-03-19,2021-03-19,2019-02-18,3.0,1,54.98,163.96,"[AKTIFCOCUK, COCUK, KADIN]",4.0,218.94,903,1,218.94,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN]"
5428,fbc88b3a-2929-11ea-b87a-000d3a38a36f,Android App,Offline,2019-10-11,2021-01-28,2020-04-26,2021-01-28,4.0,3,1399.4,837.77,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",7.0,2237.17,953,1,2237.17,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
5429,00fa3c44-748c-11eb-8577-000d3a38a36f,Mobile,Offline,2021-02-20,2021-05-25,2021-02-20,2021-05-25,1.0,1,119.98,109.98,[KADIN],2.0,229.96,836,1,229.96,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
5430,1d71c20a-a177-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-02-22,2021-01-15,2020-05-16,2021-01-15,1.0,2,280.95,321.97,[KADIN],3.0,602.9200000000001,966,1,602.9200000000001,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
5431,9a4af16e-b159-11ea-b736-000d3a38a36f,Android App,Android App,2020-06-18,2020-08-12,2020-08-12,2020-06-18,3.0,1,276.89,1277.8,"[KADIN, AKTIFSPOR]",4.0,1554.69,1122,1,1554.69,2,3,1,6,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
5432,45056858-e1ff-11e9-957d-000d3a38a36f,Mobile,Mobile,2019-03-18,2021-01-19,2021-01-19,2020-09-17,2.0,2,59.98,424.97,"[COCUK, KADIN]",4.0,484.95000000000005,962,1,484.95000000000005,3,3,1,7,Low-Value,Potential Loyalists,"[COCUK, KADIN]"
5433,199024ec-bfad-11ea-9c44-000d3a38a36f,Android App,Android App,2020-06-07,2021-02-14,2021-02-14,2020-06-07,1.0,1,20.49,466.37,"[KADIN, AKTIFSPOR]",2.0,486.86,936,1,486.86,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
5434,b9042c3a-1b66-11ea-9812-000d3a38a36f,Ios App,Ios App,2019-08-14,2021-05-18,2021-05-18,2020-11-29,1.0,2,224.46,184.88,"[ERKEK, KADIN]",3.0,409.34000000000003,843,1,409.34000000000003,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
5435,2e537870-2480-11ea-a30f-000d3a38a36f,Android App,Android App,2019-01-08,2020-08-19,2020-08-19,2019-01-08,1.0,1,159.98,444.94,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",2.0,604.92,1115,1,604.92,2,3,1,6,Low-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
5436,293260c0-b173-11e9-89fa-000d3a38a36f,Android App,Android App,2020-09-29,2020-12-16,2020-12-16,2020-11-23,3.0,1,130.49,708.65,"[ERKEK, KADIN, AKTIFSPOR]",4.0,839.14,996,1,839.14,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
5437,49798902-a57b-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-08-25,2020-09-16,2020-09-16,2019-08-25,6.0,1,24.99,910.32,"[COCUK, KADIN]",7.0,935.3100000000001,1087,1,935.3100000000001,2,3,1,6,Low-Value,Potential Loyalists,"[COCUK, KADIN]"
5438,55467e46-a8e8-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2016-06-19,2020-12-23,2020-12-23,2020-12-21,2.0,2,372.96,321.99,"[ERKEK, KADIN, AKTIFSPOR]",4.0,694.95,989,1,694.95,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
5439,4b576ecc-b6d4-11ea-b48c-000d3a38a36f,Desktop,Offline,2019-09-27,2021-05-27,2021-04-24,2021-05-27,1.0,4,399.22,191.98,"[AKTIFCOCUK, COCUK, KADIN]",5.0,591.2,834,1,591.2,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN]"
5440,ff5af0e0-adbd-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-07-01,2020-09-13,2019-05-23,2020-09-13,3.0,3,134.97,254.99,[KADIN],6.0,389.96000000000004,1090,1,389.96000000000004,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
5441,77aa9376-93ee-11eb-b7d2-000d3a38a36f,Mobile,Mobile,2021-02-04,2021-02-04,2021-02-04,2021-02-04,1.0,1,105.87,278.98,"[ERKEK, KADIN, AKTIFSPOR]",2.0,384.85,946,1,384.85,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
5442,85cc7420-5ba9-11ea-83ff-000d3a38a36f,Android App,Android App,2020-01-18,2021-04-24,2021-04-24,2020-01-21,4.0,2,220.71,760.34,"[ERKEK, KADIN]",6.0,981.0500000000001,867,1,981.0500000000001,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
5443,cf6f7770-a552-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-06-08,2020-08-26,2018-06-08,2020-08-26,1.0,2,175.47,45.0,[KADIN],3.0,220.47,1108,1,220.47,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
5444,4a34d4d0-a433-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-16,2020-12-15,2020-12-15,2019-04-26,1.0,2,289.97,303.96,"[COCUK, KADIN]",3.0,593.9300000000001,997,1,593.9300000000001,3,3,1,7,Low-Value,Potential Loyalists,"[COCUK, KADIN]"
5445,a3c27754-a457-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-04-20,2021-02-28,2021-02-28,2020-08-16,1.0,5,596.09,206.98,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",6.0,803.07,922,1,803.07,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
5446,0cb6fdb2-ab00-11e9-a2fc-000d3a38a36f,Android App,Mobile,2016-11-22,2021-04-20,2021-04-20,2020-11-14,8.5,2,139.98,1681.42,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",10.5,1821.4,871,1,1821.4,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
5447,5eab1440-74fa-11ea-bb48-000d3a38a36f,Android App,Android App,2019-12-29,2021-07-01,2021-07-01,2020-07-09,3.0,2,210.47,623.55,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",5.0,834.02,799,1,834.02,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
5448,f7b9a9ee-26a8-11ea-b9a0-000d3a38a36f,Android App,Offline,2019-04-20,2021-03-16,2021-01-23,2021-03-16,1.0,5,1004.75,69.99,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",6.0,1074.74,906,1,1074.74,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
5449,f922e418-b136-11e9-9757-000d3a38a36f,Mobile,Offline,2019-05-27,2020-10-07,2019-05-27,2020-10-07,1.0,1,59.99,99.99,[KADIN],2.0,159.98,1066,1,159.98,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
5450,60fbd5f8-5b06-11ea-ae34-000d3a38a36f,Mobile,Offline,2020-10-02,2021-04-20,2020-11-02,2021-04-20,2.0,3,323.46,269.97,[KADIN],5.0,593.4300000000001,871,1,593.4300000000001,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
5451,da6356c4-ae7b-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-07-19,2021-02-26,2020-10-07,2021-02-26,4.0,1,140.87,403.98,"[AKTIFCOCUK, KADIN]",5.0,544.85,924,1,544.85,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN]"
5452,29f9273e-ecf3-11ea-9369-000d3a38a36f,Android App,Android App,2020-09-13,2021-02-05,2021-02-05,2020-09-23,5.0,1,49.99,524.41,"[ERKEK, COCUK, KADIN]",6.0,574.4,945,1,574.4,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN]"
5453,886d73a6-84bb-11ea-80af-000d3a38a36f,Desktop,Desktop,2019-05-07,2021-05-18,2021-05-18,2020-11-18,4.0,3,299.97,1143.01,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",7.0,1442.98,843,1,1442.98,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
5454,ff69a5da-a945-11e9-a2fc-000d3a38a36f,Android App,Android App,2015-11-20,2021-01-17,2021-01-17,2020-07-03,6.0,3,279.96,460.84,[KADIN],9.0,740.8,964,1,740.8,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
5455,3c84830c-d689-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-27,2021-05-13,2021-05-13,2019-09-13,1.0,2,284.92,89.99,[KADIN],3.0,374.91,848,1,374.91,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
5456,b46f33b8-a09a-11ea-9d0a-000d3a38a36f,Android App,Offline,2020-05-28,2020-08-09,2020-05-28,2020-08-09,1.0,1,601.18,599.84,"[AKTIFCOCUK, KADIN]",2.0,1201.02,1125,1,1201.02,2,3,1,6,Low-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN]"
5457,88ced45e-b08e-11e9-9757-000d3a38a36f,Android App,Android App,2019-04-17,2021-05-21,2021-05-21,2019-04-17,3.0,1,199.97,567.36,[KADIN],4.0,767.33,840,1,767.33,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
5458,e8fc7148-9e90-11e9-9897-000d3a38a36f,Android App,Android App,2017-02-16,2021-04-21,2021-04-21,2020-10-24,8.0,2,396.71,1446.93,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",10.0,1843.64,870,1,1843.64,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
5459,2b05fdd8-ad97-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-12-17,2020-07-14,2019-06-13,2020-07-14,2.0,1,99.98,179.94,[KADIN],3.0,279.92,1151,1,279.92,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
5460,496c31ce-25fc-11ea-8e1c-000d3a38a36f,Mobile,Mobile,2019-09-27,2020-11-25,2020-11-25,2019-11-30,1.0,2,292.97,125.99,[KADIN],3.0,418.96000000000004,1017,1,418.96000000000004,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
5461,fa258182-a6fe-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-12-10,2020-07-18,2014-10-16,2020-07-18,2.0,5,734.95,177.95,[KADIN],7.0,912.9000000000001,1147,1,912.9000000000001,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
5462,362d96be-f9a2-11ea-9564-000d3a38a36f,Desktop,Desktop,2020-09-18,2020-11-14,2020-11-14,2020-09-18,2.0,1,59.99,149.97,"[ERKEK, KADIN]",3.0,209.96,1028,1,209.96,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
5463,933c55f2-15e1-11ea-aa74-000d3a38a36f,Mobile,Mobile,2020-10-11,2021-03-24,2021-03-24,2020-10-11,2.0,1,160.49,149.98,"[ERKEK, KADIN]",3.0,310.47,898,1,310.47,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
5464,de968588-a0fa-11e9-a2fc-000d3a38a36f,Desktop,Offline,2019-02-16,2020-06-21,2020-06-19,2020-06-21,1.0,3,129.97,59.98,[KADIN],4.0,189.95,1174,1,189.95,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
5465,7408f952-2b16-11ea-9d27-000d3a38a36f,Android App,Android App,2019-09-03,2021-04-30,2021-04-30,2019-09-03,1.0,1,129.99,93.32,[KADIN],2.0,223.31,861,1,223.31,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
5466,d9acb9de-23d1-11ea-8523-000d3a38a36f,Android App,Android App,2019-02-16,2021-01-17,2021-01-17,2019-02-16,8.0,1,39.99,1207.77,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",9.0,1247.76,964,1,1247.76,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
5467,d13567fe-afde-11e9-9757-000d3a38a36f,Mobile,Offline,2019-11-03,2021-05-18,2019-11-03,2021-05-18,1.0,1,145.97,209.0,[KADIN],2.0,354.97,843,1,354.97,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
5468,397818da-accd-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-10-23,2020-09-26,2020-09-26,2019-10-23,4.0,1,79.99,900.44,"[ERKEK, KADIN, AKTIFSPOR]",5.0,980.4300000000001,1077,1,980.4300000000001,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
5469,65dc7d3e-5b38-11ea-bb53-000d3a38a36f,Android App,Android App,2019-07-20,2021-05-17,2021-05-17,2020-07-28,8.5,3,490.66,2928.08,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",11.5,3418.74,844,1,3418.74,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
5470,b9270d20-d63a-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-19,2020-12-20,2020-12-20,2020-04-11,3.0,3,503.95,393.83,"[ERKEK, KADIN]",6.0,897.78,992,1,897.78,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
5471,68e97534-28c7-11ea-b87a-000d3a38a36f,Android App,Android App,2019-10-14,2021-05-27,2021-05-27,2020-12-11,2.0,4,460.46,168.97,"[COCUK, KADIN]",6.0,629.43,834,1,629.43,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN]"
5472,4fd60fe2-9e0e-11e9-9897-000d3a38a36f,Android App,Android App,2014-08-12,2021-05-25,2021-05-25,2020-04-11,6.0,2,199.98,799.31,"[COCUK, KADIN]",8.0,999.29,836,1,999.29,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN]"
5473,731cd056-235c-11eb-99f8-000d3a38a36f,Android App,Android App,2020-10-11,2021-05-17,2021-05-17,2020-10-11,5.0,1,59.99,1013.72,"[COCUK, KADIN]",6.0,1073.71,844,1,1073.71,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN]"
5474,8cc0d36a-b19b-11e9-89fa-000d3a38a36f,Mobile,Mobile,2019-04-07,2020-10-16,2020-10-16,2019-04-07,1.0,1,59.99,29.99,[KADIN],2.0,89.98,1057,1,89.98,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
5475,ddc1fa66-afb9-11e9-9757-000d3a38a36f,Mobile,Offline,2019-01-15,2020-10-25,2019-01-18,2020-10-25,2.0,2,498.64,249.95,"[ERKEK, COCUK, KADIN]",4.0,748.5899999999999,1048,1,748.5899999999999,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN]"
5476,0bb08a16-aca2-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-02-05,2021-04-16,2020-01-24,2021-04-16,2.0,4,690.61,479.98,"[KADIN, AKTIFSPOR]",6.0,1170.5900000000001,875,1,1170.5900000000001,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
5477,c73a4ed8-af37-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-06-22,2021-05-22,2021-05-22,2019-10-26,7.0,4,184.93,903.03,"[AKTIFCOCUK, COCUK, KADIN]",11.0,1087.96,839,1,1087.96,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN]"
5478,8e5a0794-a52c-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-07-27,2021-06-01,2018-07-27,2021-06-01,1.0,3,479.71,89.98,"[ERKEK, KADIN]",4.0,569.6899999999999,829,1,569.6899999999999,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
